Kính gửi cơ quan chức năng Ở khu Đồng Lớn , Ấp B , xã Tiên Thuận , huyện Bến Cầu , tỉnh Tây Ninh Theo quan sát trong thời điển dịch bệnh cách ly toàn dân mà Quán cafe vẫn còn tụ tập đông , sau quán còn có sòng bài . Kính mong cơ quan chức năng có biện pháp can thiệp , nhắn nhở để bà con an tâm trong lúc dịch bệnh Trân trọng cảm ơn	Phản ánh người dân về dịch bệnh
Tôi muốn kinh doanh bán mỹ phẩm tại nhà không biết tôi cần làm gì để có thể bán hàng được ?	Đầu tư, kinh doanh, khởi nghiệp
Gần 9h sáng mà điện đường vẫn còn đỏ 1 tuyến đường dài ở Nguyễn Tất Thành . Đề nghị cơ quan chức năng xem xét	Góp ý
Nhờ quý cơ quan chức năng xử lý tin nhắn rác làm phiền .	Vi phạm pháp luật
Xin giải đáp thắc mắc của tôi là : 2 đường Phan Chu Trinh và Phan Đình Phùng không phải quá rộng , nên cấm đậu 1 chiều thì rất hợp lý , nhưng tôi thấy tại sao lại cấm đậu mép sát bờ sông ( thoáng , chả ảnh hưởng ai ) , lại cho đậu phía nhà dân ( đậu trước nhà dân rất phiền , nhiều cửa hàng kinh doanh nên không đậu trước được ) . Tôi xin cảm ơn	Góp ý
Trước trường tiểu học Trần Đại Nghĩa đường Văn Tiến Dũng , phường Hòa Xuân , quận Cẩm Lệ có 2 cái loa phát thanh đã bị hư hỏng gần 1 năm nay . Mỗi ngày phát thanh 2 lần vào buổi sáng lúc 5h30 , buổi chiều lúc 5h âm thanh nghe bị rè , không nghe rõ tiếng . Kính gửi cơ quan chức năng kiểm tra và xử lý .	Hạ tầng đô thị
Tôi là người dân sống trong K176 Trường Chinh . Hiện nay , hộ gia đình ông Đặng Khá ở địa chỉ 178 đường Trường Chinh nuôi rất nhiều chó . Hằng ngày chất thải của chó nhà ông thải ra ông đều dội nước và sẽ chảy ra K176 Trường Chinh gây ô nhiễm . Là người trong cùng khu dân cư chúng tôi đã sang góp ý rất nhiều lần nhưng ông Khá vẫn không hợp tác và tình trạng này diễn ra nhiều năm nay . Kính mong cơ quan chức năng có biện pháp đối với hộ gia đình trên để người dân trong K176 Trường Chinh không bị ô nhiễm . Xin trân trọng cảm ơn .	Vệ sinh môi trường
Kính gửi UBND Thành Phố Đà Nẵng . Công ty TNHH MTV Vũ Khang Plus Thành lập ngày 04-01-2018 có mã số thuế là 0401872505 hiện đang đăng ký kinh doanh tại địa chỉ Lô 140 B1 . 3 , tờ bản đồ LD532 , phường Hòa Khánh Bắc , Quận Liên Chiểu , Thành phố Đà Nẵng . . 1 . Làm kho bãi chưa được sự cho phép của chính quyền địa phương . 2 . Tuyển nhân viên lái xe không có bằng lái . 3 . Xe hết hạn đăng kiểm vẫn chạy xe ngoài đường biển số xe là 43c - 04147 4 . Nhiều nhân viên chưa đủ tuổi lao động 5 . Xe tải chạy rất ẩu trước công ty 6 . Xe giao hàng Pepsi vào trả hàng , vào đường cấm tải 3.5 t mà xe giao hàng là 15 tấn Nay xin được các cấp có thẩm quyền giải quyết .	Vi phạm pháp luật
Tôi tên Hà Kế xin phản ánh về thái độ phục vụ nhân dân của Văn phòng đăng ký đất Ngũ Hành Sơn , cụ thể là anh Nguyễn Thanh Hiền - Giám đốc văn phòng nhưng qua kết quả giải quyết khiếu nại ngày 7/3/2020 tại Sở Tài Nguyên Môi trường tôi nhận thấy : - Chưa giải quyết gì về thái độ phục vụ và giam hồ sơ 6 tháng không hồi âm , dù trước khi nhận hồ sơ để tách thửa anh Hiền đã xem và yêu cầu đủ loại hồ sơ cần thiết , nhận xong 6 tháng không hồi âm . - Sở Tài nguyên và Môi trường giải quyết khiếu nại đến bây giờ vẫn chưa có biên bản phản hồi giải quyết cho gia đình tôi theo mail của tôi đã cung cấp và số điện thoại trong đơn khiếu nại lần 3 . Cả 3 lần đều không có biên bản trả lời vụ việc mà cứ thách thức gia đình tôi gửi khiếu nại lên UBND TP Đà Nẵng và Tòa án ! Ngay cả trả lời của Sở trên trang này cũng bảo tôi kiện lên tòa án , trong khi không cung cấp biên bản làm việc giải quyết khiếu nại thì sao tôi kiện được ? - Sở Tài nguyên và Môi trường là người tham mưu quyết định 29/20 18 QDUBND ngày 31/8/2018 , tôi có khiếu nại trả lời tôi các thuật ngữ mà Sở đưa ra : + Thẩm quyền rà soát phê duyệt quy hoạch thì thuộc bộ phận nào ? Là UBND TP Đà Nẵng hay UBND quận , theo như cuộc họp của Sở trả lời là UBND quận , nhưng theo luật quy hoạch là UBND TP Đà Nẵng và các cơ quan ban ngành của thành phố vì dự án do chủ tịch thành phố ký , nay tôi hỏi lại thẩm quyền rà soát phê duyệt quy hoạch là của cơ quan nào ? + Dự án khu tái định cư phía tây Làng đại học đã rà soát phê duyệt quy hoạch hay chưa ? Đã có quyết định điều chỉnh quy hoạch hay chưa ? + Việc chủ tịch Văn Hữu Chiến và Phó Chủ tịch Nguyễn Ngọc Tuấn đi tù có ảnh hưởng đến các quyết dịnh phê duyệt nay không ? Chứ trong cuộc họp vẫn bảo là 2 vị này không có quyền ký gì trong quy hoạch Khu tài định cư phía tây làng đại học nên hủy bỏ việc rà soát phê duyệt quy hoach vào năm 2015 của các chủ tịch Phó chủ tịch này ! + Thậm chí trong cuộc họp các đồng chí còn có câu hỏi hạn mức công nhận đất ở là gì ? Hạn mức giao đất ở là gì ? Hỏi lại chúng tôi , nên chúng tôi cũng xin Sở tài nguyên trả lời cho họ được biết ! Tôi cũng xin nhắc lại chúng tôi đã gửi đơn khiếu nại lần 3 , yêu cầu có biên bản cuộc họp giải quyết khiếu nại cho chúng tôi để chúng tôi kiện tiếp !	Dịch vụ hành chính công, sự nghiệp
Trên đường Nguyễn Văn Thủ góc Phạm Ngọc Thạch , phường Thuận Phước , quận Hải Châu có một giàn sắt dùng để múa lân để từ lâu đến nay . Nếu hội nhóm múa lân mượn tạm vỉa hè công viên để tập luyện trong những ngày Trung thu thì có thể tạo điều kiện nhưng nay Trung thu đã lâu , vẫn không chở giàn sắt đi , trong khi hằng ngày các em học sinh 2 trường mẫu giáo , 1 trường tiểu học Võ Thị Sáu đi học về ngang qua đây thường xuyên leo trèo , nhảy từ trụ này qua trụ kia rất nguy hiểm , các em đâu biết giàn để đội lân tập luyện chứ đâu phải chỗ các em chơi đùa , nên dân cư thấy để giàn sắt ở đây không phù hợp , đề nghị phường tìm giúp chủ giàn sắt để nhắc nhở di dời , nếu không thì cần cưỡng chế , dời đi nơi khác . Cảm ơn !	Trật tự đô thị
Ô tô mang biển kiểm soát link vi phạm đi vào đường cấm tại đường Ngô Quyền lúc 19 : 04 ngày 15/02/2020 . Kính chuyển cơ quan chức năng xử lý theo quy định . Trân trọng .	Vi phạm giao thông
Hiện nay hộ gia đình ở ngã 3 kiệt 68 và kiệt 104 đường Lê Đình Lý lấn chiếm hơn 1/2 đường kiệt , 1 bên để đồ bẩn , 1 bên đặt chậu cây , bên cạnh đó hộ này còn xây nhà lấn ra đường kiệt gây cản trở rất lớn cho giao thông . Vì đây là đoạn cua , lượng người lưu thông qua lại rất lớn bởi người đị chợ Tân Lập và học sinh trường Chu Văn An . Đề nghị cơ quan chức năng kiểm tra , xử lý .	Vi phạm giao thông
Tại K841 Nguyễn Lương Bằng , Tổ 33 phường Hòa Hiệp Nam , quận Liên Chiểu có hộ bà Nguyễn Thị Thu Sương nuôi hơn 100 con gà . Việc này đã kéo dài từ tháng 5 đến giờ . Bà Sương xây chuồng nuôi sát bên cạnh nhà người dân xung quanh , không có chỗ thoát nước thải , bốc mùi hôi thối , ô nhiễm nặng nề , sinh dịch bệnh . Tôi cũng đã có báo với chính quyền phường Hòa Hiệp Nam nhưng đến nay vẫn chưa có phương án xử lý , vẫn để nuôi số lượng lớn trong khu dân cư . Kính mong cơ quan chức năng kiểm tra xử lý , yêu cầu bà Sương dừng ngay việc nuôi gà trong khu dân cư , đảm bảo vệ sinh môi trường xung quanh . Tôi cũng có làm việc với ông Sơn ( SĐT : 0905372284 , ĐC : 33 Nguyễn Văn Cừ ) là chủ đất cho bà Sương thuê , tôi nghĩ tác động lên người này để bà Sương không nên tự do sử dụng đất nuôi gà như vậy nhưng tình trạng vẫn không thay đổi .	Vệ sinh môi trường
Trước đây tôi đã phản ánh về Cống bị nghẹt tại 282 Hoàng Diệu , trước chợ phiên phường Bình Hiên , quận Hải Châu nên nước tràn ra mặt đường gây ô nhiễm cả khu vực , đặc biệt là những ngày mưa , đoạn này này luôn bị ngập . Trước đây đã có người xử lý nhưng vẫn chưa được triệt để , vào mùa mưa nước vẫn đọng lại . Khu vực này nhiều khách du lịch đi qua nhìn rất mất mỹ quan . Mặc dù , đã nhận được câu trả lời của cơ quan chức năng là : Hiện công ty Thoát nước và xử lý nước thải đã nhận được văn bản trên và có kế hoạch xử lý . Tuy nhiên , trên thực tế cống tại 282 Hoàng Diệu vẫn chưa được xử lý . Kính báo cơ quan chức năng kiểm tra xử lý triệt để vấn đề này . / .	Hạ tầng đô thị
Hộ bà Lê Thị Hồng tại địa chỉ 434 Chi lăng , phường Phú hậu , thành phố Huế sản xuất dưa cải chua , măng chua sử dụng hoá chất phụ gia không rõ nguồn gốc , không xử lý nước thải gây ô nhiễm nặng nề cho gia đình chúng tôi và các hộ xung quanh , đặc biệt là mùi hôi thối nồng nặc khi gia đình bà Hồng đun nấu và sản xuất vào khung giờ từ 3h00 đến 4h30 sáng lúc gia đình chúng tôi đang ngủ , khu vực đun nấu và xử lý nước thải ngay sát bên hông gia đình chúng tôi và sát ngay bên phòng ngủ . Việc này ảnh hưởng nghiêm trọng đến sức khỏe của các thành viên trong gia đình trong một thời gian dài ( chúng tôi không thể ngủ được vào khoảng thời gian này do ô nhiễm không khí và âm thanh trong lúc sản xuất ) . Mặc dù đã được gia đình tôi và các hộ xung quanh phản ánh và góp ý nhiều lần , tuy nhiên hộ gia đình Bà Hồng không những không tiếp thu và khắc phục , còn lớn tiếng thách thức gia đình chúng tôi . Sự việc đã gây bức xúc và ảnh hưởng đến sức khỏe của con em gia đình tôi trầm trọng do không ngủ được , mùi hôi thối kéo dài cả ngày gây nên hiện tượng ruồi muỗi khắp nơi . Chúng tôi thiết tha đề nghị cơ quan hữu quan có biện pháp giải quyết vấn đề triệt để nhằm đem lại cuộc sống bình an cho gia đình chúng tôi . Trong lúc chờ sự giải quyết của quý cơ quan , gia đình chúng tôi xin chân thành cảm ơn . Tôi đính kèm dưới đây những hình ảnh chúng tôi có được về việc gây ô nhiễm của Hộ gia đình Bà Hồng và hoàn toàn chịu trách nhiệm trước pháp luật về tính chính xác của những thông tin và hình ảnh về sự việc này . Xin chân thành cảm ơn !	Vệ sinh môi trường
Kính gửi Trung tâm giám sát , điều hành đô thị thông minh và các cơ quan quản lý . Qua phản ánh của chúng tôi sống tại kiệt 16 đường Đoàn Hữu Trưng , phường Phước Vĩnh . Quán của bà Phan Thị Ngọc Thúy lấn chiếm hiện tại đã đóng quán không hoạt động kinh doanh nhưng vẫn còn tồn tại trên phần đất lấn chiếm đường kiệt . Theo thông tin từ gia đình bà Thúy thì hoạt động kinh doanh buôn bán hiện tại giao lại cho con gái và chồng buôn bán , hoạt động buôn bán vẫn diễn ra bình thường và được chuyển lên nhà cách vị trí quán lấn chiếm khoảng vài chục mét . Vì vậy kính đề nghị các cơ quan chức năng chỉ đạo UBND phường Phước Vĩnh sớm giải tỏa việc lấn chiếm của gia đình bà Thúy và phải có thời gian cụ thể đừng để tình trạng lấn chiếm kéo dài đã nhiều năm nhưng đến nay vẫn chưa giải quyết . Mong các cơ quan chức năng sớm xử lý trước kỳ Đại hội đảng các cấp diễn ra trong năm 2020 . Tập thể nhân dân kiệt 16 chúng tôi xin chân thành cảm ơn .	Trật tự đô thị
Hiện tại , Công ty cấp nước tổ chức ký lại hợp đồng với khách hàng . Tuy có nhiều trường hợp có thay đổi thông tin khách hàng , nhưng khả năng tỷ lệ khách hàng như cũ không nhỏ . Tại sao không nhắn tin , khách hàng nào thấy không thay đổi , chỉ cần nhắn lại số HĐ là tiếp tục duy trì hợp đồng , chỉ ai có thay đổi mới ký lại , tiết kiệm biết bao thời giờ công sức của nhiều người ! link	Khác
Kính gửi Ttrung tâm Thông tin dịch vụ công , Tôi có đến quận Liên Chiểu xin giấy phép kinh doanh hộ cá thể cho dịch vụ cầm đồ . Sau khi làm xong các thủ tục gửi bộ phận 1 cửa , rà soát hồ sơ xong và báo là hiện nay Đà Nẵng đang tạm ngưng cấp phép kinh doanh theo nghị quyết 23/20 11 / NQ - HDND. Tôi có thắc mắc vì nghị quyết 23/20 11 / NQ - HDND không còn phù hợp . Nhưng cán bộ bảo là nếu có ý kiến gì thì lên TP thắc mắc còn quận không biết . Vậy như thế có đúng hay không .	Đầu tư, kinh doanh, khởi nghiệp
Tôi tên là Hồ Văn Trai thường trú tại Tổ 9 , phường Hòa Hiệp Bắc , Liên Chiểu . Ngày 20/10/2019 , tôi có đến Văn phòng công chứng Tâm Tín tại Lô 47 khu B2 - 1A , đường ĐT 602 , thôn An Ngãi Đông , xã Hòa Sơn , Hòa Vang để lập hợp đồng tặng cho quyền sử dụng đất và tài sản gắn liền với đất ( Diện tích đất 176m2 đất ODT và 306m2 TCLN vị trí cách trục đường chính 200m ) giữa tôi và cha ruột tôi là ông Hồ Lang . Nhân viên VPCC nói là theo yêu cầu của ông Nguyễn Văn Nam , công chứng viên , Trưởng văn phòng công chứng yêu cầu phải đem cha tôi xuống bệnh viện Tâm thần khám , kiểm tra sức khỏe thì công chứng viên mới ký chứng thực . Tôi xin hỏi và có một vài ý kiến với Quý Lãnh đạo như sau : 1 . Cha tôi sinh năm 1937 , tuổi khá cao nhưng vẫn rất minh mẫn , đọc viết được và ký rõ ràng . Ngày 07/8/2019 cũng đã đi khai nhận di sản thừa kế tại VPCC này , căn cứ nào đến hôm nay , sau hơn 2 tháng lại yêu cầu cha tôi phải đến bệnh viện Tâm thần khám . 2 . Căn cứ vào văn bản nào mà vào ngày 07/08/2019 tôi có lập khai nhận di sản thừa kế thì VPCC có thu của tôi 2 link đồng lệ phí hồ sơ mà không có biên lai đã thu tiền . 3 . Hiện nay quy định nào cho phép một đơn vị mở 2 chi nhánh để làm công chứng không ? ( Hiện nay VPCC Tâm Tín có 2 cơ sở một địa chỉ như trên và một ở tại K151 Âu Cơ rẽ vào ) . Bản thân tôi là người dân cũng không am hiểu nhiều về pháp luật , nếu các câu hỏi trên có sai sót mong các vị lãnh đạo bỏ qua . Tôi xin chân thành cảm ơn .	Dịch vụ hành chính công, sự nghiệp
Kính gửi UBND phường Hòa Xuân , quận Cẩm Lệ kể từ ngày xây dựng nhà sinh hoạt cộng đồng phường Hòa Xuân đến nay , chi hội phụ nữ 13 tổ 85 đã tập trung rất đông người . Từ 05h00 sáng đã mở nhạc gây ồn ào mất trật tự cả một khu phố làm ảnh hưởng đến giấc ngủ của công nhân và trẻ em . Không chỉ dừng lại ở đó chi hội phụ nữ này còn ngang nhiên hát " karaoke " tại nhà sinh hoạt cộng đồng này , vào các giờ trưa và tối các ngày trong tuần làm ảnh hưởng đến giờ giấc sinh hoạt của các hộ gia đình xung quanh . Tôi kính mong chính quyền địa phương hãy giải quyết sớm để trả lại sự bình yên cho khu phố .	An ninh trật tự
Kính gửi : Trưởng Công an Thành phố Huế . Đội trưởng Phòng CSGT Thành phố Huế . Đội QLTT số 2 thành phố Huế . Tôi phản ánh vụ việc liên quan đến Chủ phương tiện xe tải bán hàng lưu động 75A link có được phép bán hàng tại 1 vị trí kinh doanh cố định không ? Cơ quan nào cấp giấy phép và đóng thuế như thế nào , nguồn hàng thiết bị điện tử xuất xứ có hoá đơn không ? Kính mong quý lãnh đạo sớm giải quyết tại địa chỉ 149 Bà Triệu , nút giao Thông Bà triệu - Tố hữu . Trân trọng cám ơn !	Đầu tư, kinh doanh, khởi nghiệp
Hiện sau lưng chung cư Nam Tiên Sơn thuộc Phường Khuê Mỹ , quận Ngũ Hành Sơn đang có một bãi xe ô tô đầu kéo tập kết gây bụi bặm và tiếng ồn lớn . Vậy tôi xin hỏi bãi xe tập kết tại đây có được sự đồng ý của chính quyền địa phương không ? Tại sao lại để một bãi xe ngay cạnh khu dân cư như vậy ? Trong thời gian chờ câu trả lời thích đáng , tôi xin chân thành cảm ơn .	Trật tự đô thị
Kiến nghị : Hiện nay tuyến đường Tam Thai từ Nam Giao đến Võ văn Kiệt , mật độ lưu thông qua lại rất đông , nhất là giờ cao điểm . Kinh đề nghị các cấp liên quan xem xét cho cấm xe tải có tải trọng trên 2,5 tấn qua lại đường này , kính mong các cấp xem xét , xin cám ơn !	Góp ý
Cống thoát nước tại ngã tư đường 30/4 và đường Núi Thành do Công ty Thoát nước và Xử lý thải Đà Nẵng quản lý bị hư hỏng , nước cống tràn lên vỉa hè và đường 30/4 bốc mùi hôi kinh khủng , ảnh hưởng đến môi trường , đời sống của nhân dân khu vực này . Đề nghị các cơ quan chức năng ( Công ty Thoát nước và Xử lý thải Đà Nẵng ) kiểm tra , xử lý trước Tết Nguyên đán 2020 .	Hạ tầng đô thị
Không biết đơn vị nào chịu trách nhiệm khảo sát trước khi trồng & chăm sóc những cây Sao đen tại vỉa hè đường Hồ Đắc Di ( đoạn từ số nhà 43-45-47 - 49 ) . Nhưng đây là kết quả của sự tắc trách , vô cảm , không có sự phối hợp lẫn nhau dẫn đến bức xúc , cười ra nước mắt của hàng loạt hộ dân quanh khu vực này vì nhà nào cũng được Ban Quản lí dự án “ tặng ” miễn phí 01 gốc cây “ ÁN NGỮ GẦN NHƯ GIỮA TIM NHÀ ” . . ô tô thì không thể đưa vào còn khách hàng đến giao dịch thì vô cùng bất tiện vì những gốc cây mãi ko lớn này . . Người Dân muốn tự ý di chuyển nhưng sợ vi phạm vì không xin phép nên rất mong cơ quan chủ quản khẩn trương khảo sát , nếu đúng thực tế phản ánh thì phải điều chỉnh lại để thành phố ngày càng Xanh - Sạch - Sáng & thông minh hơn . Trân trọng cảm ơn !	Góp ý
Đề nghị cơ quan chức năng kiểm tra xử lý các đối tượng có thông tin như hình ảnh tin nhắn . Xin cảm ơn !	Vi phạm pháp luật
Góp ý lắp số nhà tại đường Thanh Vinh 16 , phường Hòa Khánh Bắc , quận Liên Chiểu . Khu vực này đông khu dân cư sinh sống , hạ tầng kỹ thuật đầy đủ nhưng nhiều năm nay vẫn không lắp số nhà trong khi những đường lân cận đã lắp số nhà . Cách đây 3 năm , có cuộc họp tiếp xúc cử tri , người dân có ý kiến về vấn đề này thì chủ tịch phường có yêu cầu tổ trưởng làm thủ tục cấp số nhà nhưng đến nay vẫn chưa thấy thực hiện . Kính đề nghị cơ quan chức năng kiểm tra và xử lý .	Góp ý
Tình trạng ô nhiễm nước thải từ khu vệ sinh tại số nhà 69 Võ Thị Sáu đã lâu . Đề nghị cơ quan có trách nhiệm xử lý . Xin cám ơn	Vệ sinh môi trường
Kính gửi : Sở Tài nguyên Môi trường tỉnh Tây Ninh Được biết “ Đất trồng lúa nước còn lại ( LUK ) ” không phải là đất chuyên trồng lúa , chỉ trồng được 1 vụ trong năm . Theo Nghị định số 62/20 19 / NĐ - CP Hà Nội , ngày 11 tháng 7 năm 2019 Có hiệu lưc từ ngày 1/9/2019 về việc SỬA ĐỔI , BỔ SUNG MỘT SỐ ĐIỀU NGHỊ ĐỊNH SỐ 35/20 15 / NĐ - CP NGÀY 13 THÁNG 4 NĂM 2015 CỦA CHÍNH PHỦ VỀ QUẢN LÝ , SỬ DỤNG ĐẤT TRỒNG LÚA . Đất nằm trên đường mặt tiền 786 , đất này bạc màu , không thể trồng lúa , nên đã bị bỏ hoang lâu năm . Những bất hợp lý khiến đất đai bị bỏ hoang nhiều năm : Diện tích đất nhỏ hơn 350m vuông nên không thể canh tác trồng lúa . Không cho chuyển đổi thì đất tiếp tục bị bỏ hoang gây lãng phí nguồn tài nguyên của đất nước . Đất này này không có khả năng trồng lúa , chỉ trồng 1 vụ / năm , tại sao không cho chuyển đổi mục đích để cá nhân , hộ gia đình trồng các loại cây khác mang lại hiệu quả kinh tế hơn , góp phần vào sự phát triển của tỉnh nhà ? Chính phủ hiện nay đang có những chính sách ưu đãi để hổ trợ người dân an cư lập nghiệp v . v … . . Về pháp luật thì căn cứ Luật đất đai năm 2013 . Nhưng triển khai thực hiện “ Luật ” thì phải dựa vào nghị định và thông tư hướng dẫn . Vậy theo Nghị định số 62/20 19 / NĐ - CP Hà Nội . Cá nhân mong muốn được chuyển đổi mục đích sang dạng đất cây lâu năm hoặc dạng đất khác được không ? Thông tin thửa đất Thửa đất số : 194 , tờ bản đồ số 29 , Địa chỉ : ấp Thanh trung , xã Thanh Điền , Huyện châu thành , tỉnh Tây Ninh . Diện tích 332,5 m2 . Mục đích sử dụng : Đất trồng lúa nước còn lại ( LUK ) . Thửa đất số : 195 , tờ bản đồ số 29 , Địa chỉ : ấp Thanh trung , xã Thanh Điền , Huyện châu thành , tỉnh Tây Ninh . Diện tích 325 m2 . Mục đích sử dụng : Đất trồng lúa nước còn lại ( LUK ) . Kính mong Sở Tài nguyên Môi trường tỉnh Tây Ninh trả lời cho người dân biết thực hiện . / .	Đất đai
Bà Nguyễn Thị Ngọc Diệp ( Chồng là đảng viên , nghe nói là cán bộ cao cấp nghỉ hưu ) tại tổ 28 , phường Thanh Bình thường xuyên vứt rác thải , tập kết gạch đá tại nhà người khác gây bức xúc trong dân cư ! Ngày 22/12/2019 tôi có phản ánh bà Diệp thường xuyên đưa rác từ nhà mình là số nhà 2/3 Nguyễn Đôn Tiết hoặc nhặt gạch đá , phế thải , rác ... từ nơi khác về vứt vào sân , vườn và hiên nhà người khác trong tổ dân phố . Gạch , rác tập kết trong ngõ liền kề giữa số nhà 2/21 - 2/23 và ngang ngược để ngay trước nhà 2/23 ; đổ nước thải và rác trước nhà số 2/25 Nguyễn Đôn Tiết như thách thức chính quyền địa phương . Ngày 30/12/2019 , UBND phường Thanh Bình tổ chức cuộc họp mời đại diên khu dân cư Hải Sơn 2B , cảnh sát khu vực với gia đình ông bà Nguyễn Kháng và Nguyễn Thị Ngọc Diệp để giải quyết về vệ sinh môi trường ở khu vực này . Qua cuộc họp , UBND phường yêu cầu bà Nguyễn Thị Ngọc Diệp chấm dứt hành vi vứt rác thải sinh hoạt không đúng nơi qui định gây mất vệ sinh môi trường trong khu dân cư . Trong thời gian tới nếu tiếp tục vi phạm sẽ bị xử lý theo qui định . ! ! ! ? ? ? Tuy nhiên , ko hiểu lọt tin người phản ánh từ đâu mà sau khi UBND phường mời V / C ông Kháng và bà Diệp lập biên bản cam kết thì bà Diệp có thái độ ngày càng hung hãn ; đến trước nhà 2/25 Nguyễn Đôn Tiết chửi bới , lăng mạ tôi ; văng tục đủ thứ , chửi ngay trước rất đông mọi người đi chợ làm ảnh hưởng đến uy tín , nhân phẩm và danh dự của tôi . ( tôi có trích suất file video hình ảnh và âm thanh camera gửi tổ trưởng dân phố và Bí thư chi bộ Hải Sơn 2B nhờ can thiệp ) . Hiện nay , bà Diệp tiếp tục phá hoại bằng cách ngang nhiên tập kết rác thải và đổ nước bẩn vào bồn hoa cây cảnh nhà tôi , môi trường không khí ô nhiễm hôi thối suốt cả ngày . Tập kết gạch đá về lại ngay chỗ mà trước đây phường đã đưa xe ô tô và cử lực lượng quy tắc đến dọn dẹp , gây bức xúc trong khu dân cư . Tổ trưởng Tổ dân phố số 28 cũng như bí thư chi bộ Hải Sơn 2B đã bất lực , chính quyền phường Thanh Bình thì xử lý không cương quyết . Tôi tha thiết kêu cứu đến UBND thành phố , UBND quận Hải Châu chỉ đạo để có biện pháp xử lý nghiêm minh , đúng pháp luật để trả lại sự bình yên cho khu phố .	Vệ sinh môi trường
Đề nghị thành phố kiểm tra tình trạng bán khẩu trang y tế , trước đây 40-50 ngàn 1 hộp , bây giờ ra hiệu thuốc là 120 - 150 ngàn một hộp . Đề nghị kiểm tra xem có tình trạng nâng giá bán để trục lợi trong bối cảnh người dân cần khẩu trang y tế để phòng virus Corona hay không .	Phản ánh người dân về dịch bệnh
Ngày 29/11 tại địa chỉ 275 Mai Đăng Chơn , phường Hòa Hải vừa khai trương tổ chức game bắn cá ăn tiền gây mất an ninh trật tự . Kính đề nghị cơ quan chức năng kiểm tra và xử lý	An ninh trật tự
Rất cám ơn đội ngũ 1022 đã làm việc đầy nhiệt tình và trách nhiệm . Chúc sức khỏe .	Khác
Kiệt 333 Phạm Văn Đồng , Phú thượng , Phú Vang ( KQH Hạ Cồn Trống ) đường mới đổ bê tông được hơn 2 tháng có hệ thống cống chạy dọc nhưng đã có 1 nắp cống bị hỏng . Đề nghị chủ đầu tư sửa chữa kịp thời để đảm bảo an toàn giao thông cho người dân đi lại trên tuyến đường này !	Hạ tầng đô thị
Tôi là CBCNV và dân lao động sống tại khu chung cư số 3 phường Nại Hiên Đông 2 xin được phản ánh với Lãnh đạo UBND thành phố Đà Nẵng và Công ty quản lý nhà một việc như sau : 1 - Về việc nhà để xe CBCNV đã không đủ chỗ cho CB và nhân dân để xe nhưng tại đây ông Nhà trưởng kiêm luôn tổ trưởng dân phố đã để đồ đạc nhếch nhác mất vệ sinh và chiếm diện tích . 2 - Ông hay tự đặt ra các khoản thu như sau : - Làm ổ khóa có vân tay ở cổng sau chung cư mỗi hộ phải đóng link - Rồi đánh giấy trưng cầu ý kiến lót men hồ chứa nước mỗi hộ phải đóng link ( việc này không có trong cuộc họp tổ dân phố ) ; Có đưa ra cuộc họp nhưng chỉ thuê người làm sạch bồn nước , mỗi hộ đóng 50.000 đ ( như mọi năm , việc này người dân ở đây họ đồng ý ) - Thuê người quét dọn lau chùi cầu thang 20.000 đ / 1 tháng / 1 hộ ( tại chung cư này hơn 50 hộ vậy chi tổng cộng 1 tháng hơn 1 triệu đồng ) , nhưng chỉ thuê quét dọn link người , vậy tiền thừa mấy năm nay ông để đâu , khi họp tổ dân phố người dân có ý kiến hỏi thì ông thì ông lẩn tránh nói sang chuyện khác . Với đồng lương và thu nhập ít ỏi hằng ngày của CBCNV và dân lao động tại khu chung cư đây không đủ sống , chứ lấy đâu mà cứ đóng góp khoản này khoản nọ . Vậy chúng tôi trình và gửi hình ảnh + phiếu trưng cầu lên các cấp xem và có ý kiến chỉ đạo cho người lao động chúng tôi được nhờ . Chúng tôi xin trân trọng cảm ơn . / .	Đầu tư, kinh doanh, khởi nghiệp
Hộ gia đình tại lô 2 , Mỹ Đa Đông 3 , phường Mỹ An , quận Ngũ Hành Sơn tự ý chặt cây xanh , đào gốc câu trước nhà . Kính báo cơ quan chứa năng kiểm tra xử lý .	Trật tự đô thị
Tin nhắn rác nhận làm giấy tờ bằng cấp giả . Kính mong các cơ quan chức năng xử lý .	Vi phạm pháp luật
Hiên nay đối diện 70 Phạm Như Hiền , có hộ dân lấn chiếm khu đất trồng cây xanh để sản xuất khóm thờ bằng đá , gây ô nhiễm tiếng ồn ảnh hưởng đến sinh hoạt của người dân quanh khu vực . Mong chính quyền có biện pháp xử lý và di dời ra khỏi khu dân cư .	Đất đai
[ Phản hồi báo nêu ] Hố ga bị vỡ đan , lộ hố sâu Trên vỉa hè đường Hoàng Sa , đoạn đối diện với chùa Bửu Đài Sơn Ngày 16/01/2020 , báo Đà Nẵng nêu thông tin có nội dung : Trên vỉa hè đường Hoàng Sa , đoạn đối diện với chùa Bửu Đài Sơn ( cũng thuộc phường Thọ Quang ) có 2 hố ga bị vỡ đan , lộ hố sâu , được người dân cắm các cành cây cảnh báo . Đề nghị các đơn vị chức năng sửa chữa các tấm đan .	Hạ tầng đô thị
Chị Nguyễn Thị Thanh Vân ở Sở Tư pháp làm việc rất tốt , thân thiện tuyệt vời ! Cảm ơn !	Góp ý
